transaction_id,timestamp,customer_id,customer_type,menu_id,menu_name,category,unit_price,quantity,line_total
T009703,2026-06-04 17:14:09,W000710,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T009703,2026-06-04 17:14:09,W000710,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T009703,2026-06-04 17:14:09,W000710,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T009704,2026-06-04 18:53:23,C00116,regular,M026,Ayam Geprek,Food,38000,1,38000
T009705,2026-06-04 12:17:12,W003247,walk_in,M033,Donut,Pastry,15000,1,15000
T009705,2026-06-04 12:17:12,W003247,walk_in,M031,Banana Bread,Pastry,25000,1,25000
T009706,2026-06-04 07:38:59,W001889,walk_in,M021,Mie Goreng,Food,32000,1,32000
T009707,2026-06-04 16:50:04,C00093,regular,M026,Ayam Geprek,Food,38000,1,38000
T009708,2026-06-04 13:04:27,W003290,walk_in,M012,Es Jeruk,Juice,18000,1,18000
T009708,2026-06-04 13:04:27,W003290,walk_in,M014,Coconut Water,Juice,15000,1,15000
T009709,2026-06-04 12:36:50,C00120,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009710,2026-06-04 08:34:50,C00073,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T009710,2026-06-04 08:34:50,C00073,regular,M005,Latte,Coffee,28000,3,84000
T009710,2026-06-04 08:34:50,C00073,regular,M005,Latte,Coffee,28000,1,28000
T009711,2026-06-04 19:41:01,C00106,regular,M005,Latte,Coffee,28000,1,28000
T009711,2026-06-04 19:41:01,C00106,regular,M004,Cappuccino,Coffee,28000,1,28000
T009712,2026-06-04 12:57:35,C00086,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009712,2026-06-04 12:57:35,C00086,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T009713,2026-06-04 19:38:42,C00076,regular,M026,Ayam Geprek,Food,38000,1,38000
T009713,2026-06-04 19:38:42,C00076,regular,M025,Nasi Uduk Komplit,Food,30000,2,60000
T009713,2026-06-04 19:38:42,C00076,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009713,2026-06-04 19:38:42,C00076,regular,M030,Croissant,Pastry,22000,1,22000
T009714,2026-06-04 12:32:40,W001438,walk_in,M005,Latte,Coffee,28000,1,28000
T009715,2026-06-04 14:50:05,W002594,walk_in,M005,Latte,Coffee,28000,3,84000
T009715,2026-06-04 14:50:05,W002594,walk_in,M014,Coconut Water,Juice,15000,1,15000
T009716,2026-06-04 20:48:20,C00047,regular,M022,Bakso,Food,30000,2,60000
T009717,2026-06-04 16:28:35,W001625,walk_in,M004,Cappuccino,Coffee,28000,2,56000
T009717,2026-06-04 16:28:35,W001625,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T009718,2026-06-04 16:45:16,C00028,regular,M005,Latte,Coffee,28000,2,56000
T009719,2026-06-04 13:04:29,W002796,walk_in,M024,Gado-Gado,Food,28000,2,56000
T009719,2026-06-04 13:04:29,W002796,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T009720,2026-06-04 11:04:23,C00106,regular,M004,Cappuccino,Coffee,28000,2,56000
T009720,2026-06-04 11:04:23,C00106,regular,M013,Es Campur,Juice,20000,1,20000
T009721,2026-06-04 08:56:37,C00043,regular,M005,Latte,Coffee,28000,2,56000
T009722,2026-06-04 21:34:05,W003730,walk_in,M026,Ayam Geprek,Food,38000,2,76000
T009722,2026-06-04 21:34:05,W003730,walk_in,M011,Matcha Latte,Tea,28000,3,84000
T009723,2026-06-04 18:49:53,C00105,regular,M026,Ayam Geprek,Food,38000,1,38000
T009724,2026-06-04 14:45:16,C00080,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009724,2026-06-04 14:45:16,C00080,regular,M005,Latte,Coffee,28000,1,28000
T009724,2026-06-04 14:45:16,C00080,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009725,2026-06-04 13:01:47,C00111,regular,M030,Croissant,Pastry,22000,1,22000
T009726,2026-06-04 16:36:45,C00009,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009726,2026-06-04 16:36:45,C00009,regular,M011,Matcha Latte,Tea,28000,1,28000
T009727,2026-06-04 11:03:24,C00107,regular,M012,Es Jeruk,Juice,18000,1,18000
T009727,2026-06-04 11:03:24,C00107,regular,M014,Coconut Water,Juice,15000,1,15000
T009727,2026-06-04 11:03:24,C00107,regular,M020,Nasi Goreng,Food,35000,3,105000
T009728,2026-06-04 19:13:09,W002448,walk_in,M021,Mie Goreng,Food,32000,2,64000
T009728,2026-06-04 19:13:09,W002448,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T009729,2026-06-04 12:41:36,W003177,walk_in,M005,Latte,Coffee,28000,1,28000
T009729,2026-06-04 12:41:36,W003177,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T009730,2026-06-04 09:58:02,W002025,walk_in,M005,Latte,Coffee,28000,1,28000
T009731,2026-06-04 09:24:26,C00092,regular,M003,Americano,Coffee,20000,2,40000
T009732,2026-06-04 13:54:04,W003735,walk_in,M021,Mie Goreng,Food,32000,1,32000
T009732,2026-06-04 13:54:04,W003735,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T009733,2026-06-04 19:30:08,W001097,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T009733,2026-06-04 19:30:08,W001097,walk_in,M004,Cappuccino,Coffee,28000,3,84000
T009734,2026-06-04 17:47:04,W002207,walk_in,M031,Banana Bread,Pastry,25000,2,50000
T009735,2026-06-04 17:47:38,C00050,regular,M031,Banana Bread,Pastry,25000,2,50000
T009735,2026-06-04 17:47:38,C00050,regular,M005,Latte,Coffee,28000,1,28000
T009736,2026-06-04 12:18:57,C00079,regular,M022,Bakso,Food,30000,1,30000
T009736,2026-06-04 12:18:57,C00079,regular,M004,Cappuccino,Coffee,28000,1,28000
T009736,2026-06-04 12:18:57,C00079,regular,M021,Mie Goreng,Food,32000,1,32000
T009737,2026-06-04 18:02:36,C00100,regular,M004,Cappuccino,Coffee,28000,1,28000
T009737,2026-06-04 18:02:36,C00100,regular,M030,Croissant,Pastry,22000,1,22000
T009737,2026-06-04 18:02:36,C00100,regular,M034,Cookies (3 pcs),Pastry,18000,3,54000
T009737,2026-06-04 18:02:36,C00100,regular,M026,Ayam Geprek,Food,38000,1,38000
T009738,2026-06-04 18:06:09,C00075,regular,M020,Nasi Goreng,Food,35000,1,35000
T009738,2026-06-04 18:06:09,C00075,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T009738,2026-06-04 18:06:09,C00075,regular,M020,Nasi Goreng,Food,35000,1,35000
T009738,2026-06-04 18:06:09,C00075,regular,M033,Donut,Pastry,15000,1,15000
T009739,2026-06-04 18:00:22,W002292,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T009740,2026-06-04 10:52:19,C00054,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009741,2026-06-04 10:18:35,C00046,regular,M005,Latte,Coffee,28000,2,56000
T009741,2026-06-04 10:18:35,C00046,regular,M002,Kopi Tubruk,Coffee,15000,2,30000
T009741,2026-06-04 10:18:35,C00046,regular,M020,Nasi Goreng,Food,35000,1,35000
T009742,2026-06-04 10:31:34,W003481,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009742,2026-06-04 10:31:34,W003481,walk_in,M005,Latte,Coffee,28000,1,28000
T009743,2026-06-04 19:42:12,C00107,regular,M032,Pisang Goreng,Pastry,18000,2,36000
T009743,2026-06-04 19:42:12,C00107,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T009744,2026-06-04 13:43:48,W003908,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T009744,2026-06-04 13:43:48,W003908,walk_in,M004,Cappuccino,Coffee,28000,3,84000
T009744,2026-06-04 13:43:48,W003908,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009745,2026-06-04 22:06:57,W001590,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T009746,2026-06-04 11:32:00,W003909,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T009747,2026-06-04 15:54:28,C00039,regular,M005,Latte,Coffee,28000,2,56000
T009748,2026-06-04 12:35:47,W003204,walk_in,M031,Banana Bread,Pastry,25000,3,75000
T009748,2026-06-04 12:35:47,W003204,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T009748,2026-06-04 12:35:47,W003204,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T009749,2026-06-04 12:49:23,C00019,regular,M021,Mie Goreng,Food,32000,2,64000
T009750,2026-06-04 09:31:47,C00107,regular,M021,Mie Goreng,Food,32000,1,32000
T009750,2026-06-04 09:31:47,C00107,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009751,2026-06-04 19:42:22,W003072,walk_in,M005,Latte,Coffee,28000,3,84000
T009751,2026-06-04 19:42:22,W003072,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T009752,2026-06-04 09:14:28,C00116,regular,M021,Mie Goreng,Food,32000,2,64000
T009752,2026-06-04 09:14:28,C00116,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T009753,2026-06-04 15:54:59,C00052,regular,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T009753,2026-06-04 15:54:59,C00052,regular,M026,Ayam Geprek,Food,38000,1,38000
T009754,2026-06-04 19:11:54,W001402,walk_in,M002,Kopi Tubruk,Coffee,15000,1,15000
T009755,2026-06-04 20:08:15,C00078,regular,M022,Bakso,Food,30000,3,90000
T009756,2026-06-04 13:34:17,W003815,walk_in,M003,Americano,Coffee,20000,1,20000
T009757,2026-06-04 18:55:01,C00017,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T009757,2026-06-04 18:55:01,C00017,regular,M004,Cappuccino,Coffee,28000,1,28000
T009758,2026-06-04 12:39:21,W002942,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T009759,2026-06-04 12:41:50,C00033,regular,M014,Coconut Water,Juice,15000,1,15000
T009760,2026-06-05 15:37:57,W002231,walk_in,M003,Americano,Coffee,20000,1,20000
T009760,2026-06-05 15:37:57,W002231,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T009761,2026-06-05 15:51:04,C00009,regular,M024,Gado-Gado,Food,28000,1,28000
T009762,2026-06-05 16:52:51,C00019,regular,M004,Cappuccino,Coffee,28000,2,56000
T009763,2026-06-05 18:05:28,W001703,walk_in,M022,Bakso,Food,30000,1,30000
T009763,2026-06-05 18:05:28,W001703,walk_in,M005,Latte,Coffee,28000,1,28000
T009763,2026-06-05 18:05:28,W001703,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T009764,2026-06-05 08:06:33,W000737,walk_in,M003,Americano,Coffee,20000,2,40000
T009764,2026-06-05 08:06:33,W000737,walk_in,M025,Nasi Uduk Komplit,Food,30000,1,30000
T009765,2026-06-05 11:38:09,C00110,regular,M004,Cappuccino,Coffee,28000,1,28000
T009765,2026-06-05 11:38:09,C00110,regular,M014,Coconut Water,Juice,15000,1,15000
T009766,2026-06-05 16:30:54,W002562,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T009767,2026-06-05 08:34:55,W000548,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T009768,2026-06-05 07:06:01,W001879,walk_in,M021,Mie Goreng,Food,32000,2,64000
T009768,2026-06-05 07:06:01,W001879,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T009769,2026-06-05 08:52:01,C00114,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009770,2026-06-05 17:26:48,C00005,regular,M033,Donut,Pastry,15000,1,15000
T009771,2026-06-05 13:50:46,C00090,regular,M020,Nasi Goreng,Food,35000,1,35000
T009771,2026-06-05 13:50:46,C00090,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009771,2026-06-05 13:50:46,C00090,regular,M003,Americano,Coffee,20000,1,20000
T009772,2026-06-05 19:38:03,C00015,regular,M030,Croissant,Pastry,22000,1,22000
T009773,2026-06-05 19:41:03,W003000,walk_in,M003,Americano,Coffee,20000,1,20000
T009774,2026-06-05 12:12:33,W000717,walk_in,M022,Bakso,Food,30000,1,30000
T009774,2026-06-05 12:12:33,W000717,walk_in,M021,Mie Goreng,Food,32000,1,32000
T009775,2026-06-05 12:35:23,C00032,regular,M033,Donut,Pastry,15000,2,30000
T009775,2026-06-05 12:35:23,C00032,regular,M020,Nasi Goreng,Food,35000,1,35000
T009775,2026-06-05 12:35:23,C00032,regular,M011,Matcha Latte,Tea,28000,1,28000
T009776,2026-06-05 12:53:05,C00001,regular,M004,Cappuccino,Coffee,28000,2,56000
T009776,2026-06-05 12:53:05,C00001,regular,M031,Banana Bread,Pastry,25000,2,50000
T009776,2026-06-05 12:53:05,C00001,regular,M012,Es Jeruk,Juice,18000,2,36000
T009777,2026-06-05 15:55:09,C00099,regular,M020,Nasi Goreng,Food,35000,2,70000
T009777,2026-06-05 15:55:09,C00099,regular,M003,Americano,Coffee,20000,1,20000
T009778,2026-06-05 18:30:34,C00046,regular,M020,Nasi Goreng,Food,35000,1,35000
T009779,2026-06-05 12:30:35,W000945,walk_in,M005,Latte,Coffee,28000,1,28000
T009779,2026-06-05 12:30:35,W000945,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T009780,2026-06-05 07:32:08,C00036,regular,M005,Latte,Coffee,28000,2,56000
T009780,2026-06-05 07:32:08,C00036,regular,M023,Soto Ayam,Food,28000,1,28000
T009780,2026-06-05 07:32:08,C00036,regular,M005,Latte,Coffee,28000,2,56000
T009780,2026-06-05 07:32:08,C00036,regular,M032,Pisang Goreng,Pastry,18000,3,54000
T009781,2026-06-05 12:52:51,W003505,walk_in,M032,Pisang Goreng,Pastry,18000,3,54000
T009782,2026-06-05 13:07:40,C00061,regular,M021,Mie Goreng,Food,32000,3,96000
T009782,2026-06-05 13:07:40,C00061,regular,M022,Bakso,Food,30000,1,30000
T009783,2026-06-05 12:37:27,W000162,walk_in,M012,Es Jeruk,Juice,18000,1,18000
T009783,2026-06-05 12:37:27,W000162,walk_in,M001,Es Kopi Susu,Coffee,22000,2,44000
T009784,2026-06-05 07:22:32,C00085,regular,M020,Nasi Goreng,Food,35000,1,35000
T009784,2026-06-05 07:22:32,C00085,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T009785,2026-06-05 13:13:32,C00075,regular,M033,Donut,Pastry,15000,1,15000
T009786,2026-06-05 14:36:03,W000784,walk_in,M005,Latte,Coffee,28000,2,56000
T009786,2026-06-05 14:36:03,W000784,walk_in,M002,Kopi Tubruk,Coffee,15000,2,30000
T009787,2026-06-05 07:29:38,W001396,walk_in,M021,Mie Goreng,Food,32000,3,96000
T009787,2026-06-05 07:29:38,W001396,walk_in,M005,Latte,Coffee,28000,1,28000
T009788,2026-06-05 18:02:45,C00096,regular,M005,Latte,Coffee,28000,1,28000
T009788,2026-06-05 18:02:45,C00096,regular,M020,Nasi Goreng,Food,35000,3,105000
T009789,2026-06-05 19:24:02,C00093,regular,M004,Cappuccino,Coffee,28000,1,28000
T009790,2026-06-05 09:12:34,C00052,regular,M021,Mie Goreng,Food,32000,1,32000
T009790,2026-06-05 09:12:34,C00052,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009791,2026-06-05 15:47:08,C00089,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T009791,2026-06-05 15:47:08,C00089,regular,M023,Soto Ayam,Food,28000,2,56000
T009791,2026-06-05 15:47:08,C00089,regular,M005,Latte,Coffee,28000,1,28000
T009791,2026-06-05 15:47:08,C00089,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T009792,2026-06-05 15:38:53,C00072,regular,M012,Es Jeruk,Juice,18000,2,36000
T009792,2026-06-05 15:38:53,C00072,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009792,2026-06-05 15:38:53,C00072,regular,M033,Donut,Pastry,15000,1,15000
T009793,2026-06-05 08:27:59,W001607,walk_in,M013,Es Campur,Juice,20000,1,20000
T009793,2026-06-05 08:27:59,W001607,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T009794,2026-06-05 10:55:42,W003294,walk_in,M005,Latte,Coffee,28000,1,28000
T009794,2026-06-05 10:55:42,W003294,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T009795,2026-06-05 18:22:45,W000998,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T009795,2026-06-05 18:22:45,W000998,walk_in,M005,Latte,Coffee,28000,1,28000
T009796,2026-06-05 16:23:26,W003021,walk_in,M005,Latte,Coffee,28000,1,28000
T009796,2026-06-05 16:23:26,W003021,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T009797,2026-06-05 08:31:13,C00014,regular,M030,Croissant,Pastry,22000,1,22000
T009797,2026-06-05 08:31:13,C00014,regular,M025,Nasi Uduk Komplit,Food,30000,3,90000
T009797,2026-06-05 08:31:13,C00014,regular,M004,Cappuccino,Coffee,28000,1,28000
T009798,2026-06-05 07:57:45,W002013,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T009799,2026-06-05 11:13:12,C00031,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009800,2026-06-05 13:13:20,C00077,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T009801,2026-06-05 13:04:29,C00047,regular,M026,Ayam Geprek,Food,38000,1,38000
T009801,2026-06-05 13:04:29,C00047,regular,M022,Bakso,Food,30000,2,60000
T009802,2026-06-05 15:30:17,C00013,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009802,2026-06-05 15:30:17,C00013,regular,M014,Coconut Water,Juice,15000,3,45000
T009803,2026-06-05 07:12:46,C00003,regular,M006,Es Kopi Gula Aren,Coffee,25000,2,50000
T009803,2026-06-05 07:12:46,C00003,regular,M031,Banana Bread,Pastry,25000,1,25000
T009803,2026-06-05 07:12:46,C00003,regular,M012,Es Jeruk,Juice,18000,1,18000
T009804,2026-06-05 15:02:39,C00045,regular,M023,Soto Ayam,Food,28000,2,56000
T009805,2026-06-05 08:47:36,W004100,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T009805,2026-06-05 08:47:36,W004100,walk_in,M030,Croissant,Pastry,22000,1,22000
T009806,2026-06-05 16:13:49,W001795,walk_in,M021,Mie Goreng,Food,32000,1,32000
T009807,2026-06-05 17:26:47,C00053,regular,M005,Latte,Coffee,28000,1,28000
T009808,2026-06-05 18:42:46,C00094,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T009808,2026-06-05 18:42:46,C00094,regular,M031,Banana Bread,Pastry,25000,2,50000
T009809,2026-06-05 20:36:49,C00076,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T009810,2026-06-05 10:53:05,W000308,walk_in,M011,Matcha Latte,Tea,28000,1,28000
T009810,2026-06-05 10:53:05,W000308,walk_in,M005,Latte,Coffee,28000,1,28000
T009811,2026-06-05 21:28:35,W001756,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T009811,2026-06-05 21:28:35,W001756,walk_in,M011,Matcha Latte,Tea,28000,2,56000
T009812,2026-06-05 18:43:25,C00045,regular,M005,Latte,Coffee,28000,3,84000
T009812,2026-06-05 18:43:25,C00045,regular,M031,Banana Bread,Pastry,25000,1,25000
T009812,2026-06-05 18:43:25,C00045,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T009813,2026-06-05 09:10:20,C00045,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009813,2026-06-05 09:10:20,C00045,regular,M011,Matcha Latte,Tea,28000,1,28000
T009814,2026-06-05 15:52:25,W000354,walk_in,M003,Americano,Coffee,20000,1,20000
T009815,2026-06-05 11:50:21,W000445,walk_in,M004,Cappuccino,Coffee,28000,3,84000
T009816,2026-06-05 18:45:57,C00117,regular,M004,Cappuccino,Coffee,28000,1,28000
T009817,2026-06-05 16:07:54,C00074,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T009817,2026-06-05 16:07:54,C00074,regular,M026,Ayam Geprek,Food,38000,3,114000
T009818,2026-06-05 14:44:46,W003197,walk_in,M011,Matcha Latte,Tea,28000,2,56000
T009818,2026-06-05 14:44:46,W003197,walk_in,M002,Kopi Tubruk,Coffee,15000,3,45000
T009819,2026-06-05 08:27:37,C00090,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009819,2026-06-05 08:27:37,C00090,regular,M011,Matcha Latte,Tea,28000,1,28000
T009819,2026-06-05 08:27:37,C00090,regular,M001,Es Kopi Susu,Coffee,22000,3,66000
T009820,2026-06-05 16:34:48,C00087,regular,M020,Nasi Goreng,Food,35000,1,35000
T009821,2026-06-05 07:53:04,C00043,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T009821,2026-06-05 07:53:04,C00043,regular,M020,Nasi Goreng,Food,35000,1,35000
T009822,2026-06-05 12:58:06,C00051,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009823,2026-06-05 12:40:48,W003641,walk_in,M014,Coconut Water,Juice,15000,2,30000
T009823,2026-06-05 12:40:48,W003641,walk_in,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T009823,2026-06-05 12:40:48,W003641,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T009824,2026-06-05 09:10:45,W002805,walk_in,M026,Ayam Geprek,Food,38000,2,76000
T009824,2026-06-05 09:10:45,W002805,walk_in,M005,Latte,Coffee,28000,2,56000
T009825,2026-06-05 19:09:45,C00066,regular,M022,Bakso,Food,30000,1,30000
T009826,2026-06-05 08:30:33,C00007,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009826,2026-06-05 08:30:33,C00007,regular,M004,Cappuccino,Coffee,28000,1,28000
T009827,2026-06-05 13:48:45,C00078,regular,M003,Americano,Coffee,20000,1,20000
T009827,2026-06-05 13:48:45,C00078,regular,M023,Soto Ayam,Food,28000,3,84000
T009828,2026-06-05 08:30:59,C00106,regular,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T009828,2026-06-05 08:30:59,C00106,regular,M005,Latte,Coffee,28000,3,84000
T009829,2026-06-05 20:02:53,W003131,walk_in,M014,Coconut Water,Juice,15000,1,15000
T009830,2026-06-05 16:17:19,C00113,regular,M021,Mie Goreng,Food,32000,2,64000
T009830,2026-06-05 16:17:19,C00113,regular,M010,Teh Manis Panas/Dingin,Tea,10000,3,30000
T009830,2026-06-05 16:17:19,C00113,regular,M004,Cappuccino,Coffee,28000,1,28000
T009831,2026-06-05 17:32:31,C00105,regular,M014,Coconut Water,Juice,15000,1,15000
T009832,2026-06-05 15:16:13,W000358,walk_in,M031,Banana Bread,Pastry,25000,1,25000
T009833,2026-06-06 19:11:08,W002232,walk_in,M030,Croissant,Pastry,22000,2,44000
T009833,2026-06-06 19:11:08,W002232,walk_in,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T009834,2026-06-06 08:14:37,C00035,regular,M001,Es Kopi Susu,Coffee,22000,3,66000
T009835,2026-06-06 15:00:28,C00068,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T009835,2026-06-06 15:00:28,C00068,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T009836,2026-06-06 21:40:32,C00114,regular,M023,Soto Ayam,Food,28000,1,28000
T009836,2026-06-06 21:40:32,C00114,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009837,2026-06-06 16:56:56,W001123,walk_in,M021,Mie Goreng,Food,32000,1,32000
T009838,2026-06-06 12:52:37,W000685,walk_in,M032,Pisang Goreng,Pastry,18000,1,18000
T009839,2026-06-06 08:41:01,C00110,regular,M010,Teh Manis Panas/Dingin,Tea,10000,3,30000
T009839,2026-06-06 08:41:01,C00110,regular,M020,Nasi Goreng,Food,35000,1,35000
T009840,2026-06-06 21:32:19,C00074,regular,M014,Coconut Water,Juice,15000,1,15000
T009841,2026-06-06 20:07:16,C00097,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009842,2026-06-06 07:52:25,W000169,walk_in,M003,Americano,Coffee,20000,1,20000
T009843,2026-06-06 18:57:37,W003849,walk_in,M033,Donut,Pastry,15000,2,30000
T009843,2026-06-06 18:57:37,W003849,walk_in,M033,Donut,Pastry,15000,1,15000
T009843,2026-06-06 18:57:37,W003849,walk_in,M004,Cappuccino,Coffee,28000,1,28000
T009844,2026-06-06 16:46:33,W003021,walk_in,M004,Cappuccino,Coffee,28000,2,56000
T009844,2026-06-06 16:46:33,W003021,walk_in,M030,Croissant,Pastry,22000,3,66000
T009845,2026-06-06 09:16:05,C00081,regular,M010,Teh Manis Panas/Dingin,Tea,10000,1,10000
T009846,2026-06-06 12:54:13,C00014,regular,M032,Pisang Goreng,Pastry,18000,1,18000
T009847,2026-06-06 17:09:43,C00044,regular,M003,Americano,Coffee,20000,1,20000
T009848,2026-06-06 21:43:12,W000593,walk_in,M023,Soto Ayam,Food,28000,1,28000
T009848,2026-06-06 21:43:12,W000593,walk_in,M023,Soto Ayam,Food,28000,2,56000
T009849,2026-06-06 12:16:46,W003114,walk_in,M021,Mie Goreng,Food,32000,1,32000
T009850,2026-06-06 18:59:24,C00057,regular,M001,Es Kopi Susu,Coffee,22000,2,44000
T009851,2026-06-06 07:14:52,W003250,walk_in,M006,Es Kopi Gula Aren,Coffee,25000,3,75000
T009852,2026-06-06 10:36:54,C00048,regular,M032,Pisang Goreng,Pastry,18000,2,36000
T009853,2026-06-06 09:15:22,C00097,regular,M004,Cappuccino,Coffee,28000,1,28000
T009853,2026-06-06 09:15:22,C00097,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T009853,2026-06-06 09:15:22,C00097,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009854,2026-06-06 08:15:12,W002488,walk_in,M020,Nasi Goreng,Food,35000,1,35000
T009855,2026-06-06 15:07:48,C00021,regular,M030,Croissant,Pastry,22000,2,44000
T009855,2026-06-06 15:07:48,C00021,regular,M020,Nasi Goreng,Food,35000,1,35000
T009856,2026-06-06 17:22:58,C00084,regular,M003,Americano,Coffee,20000,2,40000
T009857,2026-06-06 11:32:21,C00025,regular,M023,Soto Ayam,Food,28000,1,28000
T009858,2026-06-06 14:16:14,W003349,walk_in,M026,Ayam Geprek,Food,38000,1,38000
T009859,2026-06-06 12:32:55,W002241,walk_in,M030,Croissant,Pastry,22000,1,22000
T009860,2026-06-06 12:10:40,C00106,regular,M025,Nasi Uduk Komplit,Food,30000,1,30000
T009861,2026-06-06 15:53:38,C00119,regular,M002,Kopi Tubruk,Coffee,15000,1,15000
T009862,2026-06-06 15:54:01,C00070,regular,M012,Es Jeruk,Juice,18000,1,18000
T009863,2026-06-06 17:02:34,C00002,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009864,2026-06-06 20:57:31,C00071,regular,M021,Mie Goreng,Food,32000,1,32000
T009864,2026-06-06 20:57:31,C00071,regular,M006,Es Kopi Gula Aren,Coffee,25000,1,25000
T009864,2026-06-06 20:57:31,C00071,regular,M020,Nasi Goreng,Food,35000,1,35000
T009865,2026-06-06 10:10:47,W001963,walk_in,M020,Nasi Goreng,Food,35000,2,70000
T009866,2026-06-06 13:14:35,C00081,regular,M001,Es Kopi Susu,Coffee,22000,1,22000
T009867,2026-06-06 13:17:42,C00103,regular,M021,Mie Goreng,Food,32000,3,96000
T009868,2026-06-06 09:29:28,W000471,walk_in,M021,Mie Goreng,Food,32000,2,64000
T009868,2026-06-06 09:29:28,W000471,walk_in,M001,Es Kopi Susu,Coffee,22000,1,22000
T009869,2026-06-06 18:10:22,W000743,walk_in,M005,Latte,Coffee,28000,1,28000
T009870,2026-06-06 09:03:32,C00080,regular,M003,Americano,Coffee,20000,1,20000
